freq_hz,dbuv
639483333.3333334,-68.70734
641100000.0,-69.05332
642716666.6666666,-69.65468
644333333.3333334,-69.31152
645950000.0,-70.09777
647566666.6666666,-69.79086
649183333.3333334,-70.55227
650800000.0,-69.76759
652416666.6666666,-69.81949
654033333.3333334,-69.35922
655650000.0,-69.95765
657266666.6666666,-70.06301
658883333.3333334,-69.89448
660500000.0,-70.03653
662116666.6666666,-68.94957
663733333.3333334,-68.56975
665350000.0,-69.02973
666966666.6666666,-69.82033
668583333.3333334,-69.83415
670200000.0,-68.81237
671816666.6666666,-69.68108
673433333.3333334,-69.47472
675050000.0,-68.40183
676666666.6666666,-69.30945
678283333.3333334,-69.66474
679900000.0,-69.8183
681516666.6666666,-69.75956
683133333.3333334,-69.13942
684750000.0,-69.12048
686366666.6666666,-68.88441
687983333.3333334,-69.5682
689600000.0,-69.45721
691216666.6666666,-69.85836
692833333.3333334,-70.12107
694450000.0,-69.19269
696066666.6666666,-69.32995
697683333.3333334,-69.37891
699300000.0,-69.22416
700916666.6666666,-69.27251
702533333.3333334,-69.62389
704150000.0,-69.751
705766666.6666666,-69.73253
707383333.3333334,-69.95209
709000000.0,-69.16834
710616666.6666666,-67.86634
712233333.3333334,-69.24306
713850000.0,-70.01635
715466666.6666666,-68.63464
717083333.3333334,-69.29046
718700000.0,-68.75511
720316666.6666666,-69.10258
721933333.3333334,-69.41101
723550000.0,-69.91339
725166666.6666666,-69.71429
726783333.3333334,-69.48612
728400000.0,-69.45483
730016666.6666666,-69.33761
731633333.3333334,-69.4196
733250000.0,-69.92417
734866666.6666666,-70.03378
736483333.3333334,-69.15015
738100000.0,-69.58319
739716666.6666666,-69.83978
741333333.3333334,-69.60633
742950000.0,-69.48669
744566666.6666666,-69.35384
746183333.3333334,-69.42486
747800000.0,-69.23749
749416666.6666666,-69.29298
751033333.3333334,-69.36622
752650000.0,-70.10177
754266666.6666666,-69.67193
755883333.3333334,-69.18874
757500000.0,-69.66193
759116666.6666666,-69.44332
760733333.3333334,-69.88692
762350000.0,-69.87357
763966666.6666666,-69.16831
765583333.3333334,-68.26979
767200000.0,-69.35334
768816666.6666666,-69.33882
770433333.3333334,-69.23678
772050000.0,-69.69054
773666666.6666666,-69.59536
775283333.3333334,-69.64484
776900000.0,-69.76584
778516666.6666666,-69.32632
780133333.3333334,-69.55759
781750000.0,-68.56775
783366666.6666666,-69.24658
784983333.3333334,-69.41469
786600000.0,-69.04724
788216666.6666666,-69.43951
789833333.3333334,-68.94203
791450000.0,-68.74558
793066666.6666666,-69.19194
794683333.3333334,-69.38809
796300000.0,-69.32599
797916666.6666666,-68.71181
799533333.3333334,-69.49368
801150000.0,-69.21871
802766666.6666666,-69.42303
804383333.3333334,-68.82533
806000000.0,-69.17777
807616666.6666666,-68.86837
809233333.3333334,-68.97804
810850000.0,-68.70483
812466666.6666666,-69.138
814083333.3333334,-68.30199
815700000.0,-69.23363
817316666.6666666,-69.02454
818933333.3333334,-68.23338
820550000.0,-69.63952
822166666.6666666,-68.96851
823783333.3333334,-68.49175
825400000.0,-68.28022
827016666.6666666,-68.89382
828633333.3333334,-68.57661
830250000.0,-69.00153
831866666.6666666,-68.96019
833483333.3333334,-67.72412
835100000.0,-36.00571
836716666.6666666,-37.83337
838333333.3333334,-68.69331
839950000.0,-67.64137
841566666.6666666,-68.9211
843183333.3333334,-67.54637
844800000.0,-68.40273
846416666.6666666,-68.02572
848033333.3333334,-68.2726
849650000.0,-68.78859
851266666.6666666,-68.95281
