freq_hz,dbuv
946650000.0,13.67426
948266666.6666666,26.76035
949883333.3333334,31.38887
951500000.0,26.68849
953116666.6666666,28.21627
954733333.3333334,26.72191
956350000.0,25.30066
957966666.6666666,22.4873
959583333.3333334,14.87393
961200000.0,13.80347
962816666.6666666,15.90556
964433333.3333334,16.60227
966050000.0,38.61713
967666666.6666666,21.12373
969283333.3333334,16.84379
970900000.0,14.94964
972516666.6666666,14.14276
974133333.3333334,14.85394
975750000.0,14.27442
977366666.6666666,14.63139
978983333.3333334,14.31811
980600000.0,14.1278
982216666.6666666,13.55692
983833333.3333334,14.04586
985450000.0,13.89652
987066666.6666666,13.81282
988683333.3333334,14.2045
990300000.0,14.9935
991916666.6666666,15.17879
993533333.3333334,15.97524
995150000.0,16.20125
996766666.6666666,15.26127
998383333.3333334,17.11049
1000000000.0,16.93675
