freq_hz,dbuv
738100000.0,14.09808
739716666.6666666,13.79705
741333333.3333334,13.07788
742950000.0,13.49452
744566666.6666666,14.43838
746183333.3333334,17.72527
747800000.0,14.29965
749416666.6666666,15.44126
751033333.3333334,14.02628
752650000.0,13.9895
754266666.6666666,16.33095
755883333.3333334,14.89131
757500000.0,16.29388
759116666.6666666,21.68434
760733333.3333334,15.87609
762350000.0,13.97124
763966666.6666666,16.19909
765583333.3333334,15.23685
767200000.0,16.24454
768816666.6666666,16.83251
770433333.3333334,16.45412
772050000.0,25.72267
773666666.6666666,30.80865
775283333.3333334,30.85252
776900000.0,29.45413
778516666.6666666,28.82381
780133333.3333334,25.27557
781750000.0,27.94366
783366666.6666666,21.45026
784983333.3333334,22.00611
786600000.0,21.88931
788216666.6666666,20.74854
789833333.3333334,23.82874
791450000.0,20.42423
793066666.6666666,25.71296
794683333.3333334,24.38564
796300000.0,24.53238
797916666.6666666,19.68079
799533333.3333334,22.84501
801150000.0,24.37582
802766666.6666666,23.72842
804383333.3333334,32.81893
806000000.0,37.38739
807616666.6666666,26.29225
809233333.3333334,27.30736
810850000.0,27.048
812466666.6666666,26.04303
814083333.3333334,24.71986
815700000.0,24.55115
817316666.6666666,27.08954
818933333.3333334,26.15523
820550000.0,40.94298
822166666.6666666,40.79766
823783333.3333334,28.04475
825400000.0,28.50369
827016666.6666666,28.22676
828633333.3333334,37.61459
830250000.0,26.72427
831866666.6666666,29.51717
833483333.3333334,29.16908
835100000.0,31.37781
836716666.6666666,28.33603
838333333.3333334,36.00179
839950000.0,39.79283
841566666.6666666,48.25304
843183333.3333334,28.08968
844800000.0,34.82251
846416666.6666666,32.82626
848033333.3333334,32.28823
849650000.0,27.86916
851266666.6666666,24.226
852883333.3333334,28.8123
854500000.0,28.61514
856116666.6666666,27.85867
857733333.3333334,29.0856
859350000.0,27.98303
860966666.6666666,27.04901
862583333.3333334,33.49135
864200000.0,22.1168
865816666.6666666,21.7199
867433333.3333334,17.56891
869050000.0,33.70895
870666666.6666666,31.70737
872283333.3333334,22.14243
873900000.0,43.85226
875516666.6666666,41.98285
877133333.3333334,41.67422
878750000.0,42.40868
880366666.6666666,46.0371
881983333.3333334,45.50948
883600000.0,53.92848
885216666.6666666,49.63003
886833333.3333334,48.9544
888450000.0,50.20515
890066666.6666666,49.51529
891683333.3333334,51.41449
893300000.0,48.25755
894916666.6666666,23.83411
896533333.3333334,27.85713
898150000.0,28.51964
899766666.6666666,26.0092
901383333.3333334,28.72505
903000000.0,28.64368
904616666.6666666,24.25529
906233333.3333334,33.51443
907850000.0,26.36409
909466666.6666666,26.72861
911083333.3333334,25.78707
912700000.0,26.25305
914316666.6666666,24.93013
915933333.3333334,26.01134
917550000.0,34.54508
919166666.6666666,25.64145
920783333.3333334,27.69898
922400000.0,24.91577
924016666.6666666,20.50262
925633333.3333334,21.98431
927250000.0,21.46337
928866666.6666666,21.49023
930483333.3333334,19.64514
932100000.0,22.04461
933716666.6666666,18.88869
935333333.3333334,14.55438
936950000.0,17.6468
938566666.6666666,15.05489
940183333.3333334,14.6526
941800000.0,14.19555
943416666.6666666,15.48463
945033333.3333334,17.81137
946650000.0,16.67234
948266666.6666666,33.17323
949883333.3333334,34.42903
951500000.0,34.57698
953116666.6666666,31.91522
954733333.3333334,29.73338
956350000.0,29.2831
957966666.6666666,29.58196
959583333.3333334,14.45497
961200000.0,15.09578
962816666.6666666,14.97164
964433333.3333334,17.91249
966050000.0,36.38449
